variant,flip_score_threshold,alignment_threshold,compression_velocity_min,ratio_threshold,changed_rows_count,new_directional_called,baseline_directional_called,baseline_directional_accuracy,baseline_directional_coverage,baseline_bull_precision,baseline_bear_precision,new_directional_accuracy,new_directional_coverage,new_bull_precision,new_bear_precision,delta_directional_accuracy,delta_directional_coverage,delta_bull_precision,delta_bear_precision
bull_to_neutral,0.12,1.0,5.0,-0.1,14,180,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5722222222222222,0.371900826446281,0.6190476190476191,0.5470085470085471,5.7273768613974596e-05,-0.02892561983471076,0.008658008658008698,0.0
bull_to_bear,0.12,1.0,5.0,-0.1,14,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5618556701030928,0.40082644628099173,0.6190476190476191,0.5343511450381679,-0.010309278350515427,0.0,0.008658008658008698,-0.012657401970379123
bull_to_neutral,0.12,1.0,10.0,,12,182,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5769230769230769,0.3760330578512397,0.6307692307692307,0.5470085470085471,0.004758128469468659,-0.02479338842975204,0.020379620379620378,0.0
bull_to_bear,0.12,1.0,10.0,,12,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5721649484536082,0.40082644628099173,0.6307692307692307,0.5426356589147286,0.0,0.0,0.020379620379620378,-0.004372888093818417
bull_to_neutral,0.12,1.0,10.0,0.0,12,182,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5769230769230769,0.3760330578512397,0.6307692307692307,0.5470085470085471,0.004758128469468659,-0.02479338842975204,0.020379620379620378,0.0
bull_to_bear,0.12,1.0,10.0,0.0,12,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5721649484536082,0.40082644628099173,0.6307692307692307,0.5426356589147286,0.0,0.0,0.020379620379620378,-0.004372888093818417
bull_to_neutral,0.12,1.0,10.0,-0.05,12,182,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5769230769230769,0.3760330578512397,0.6307692307692307,0.5470085470085471,0.004758128469468659,-0.02479338842975204,0.020379620379620378,0.0
bull_to_bear,0.12,1.0,10.0,-0.05,12,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5721649484536082,0.40082644628099173,0.6307692307692307,0.5426356589147286,0.0,0.0,0.020379620379620378,-0.004372888093818417
bull_to_neutral,0.12,1.0,10.0,-0.1,12,182,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5769230769230769,0.3760330578512397,0.6307692307692307,0.5470085470085471,0.004758128469468659,-0.02479338842975204,0.020379620379620378,0.0
bull_to_bear,0.12,1.0,10.0,-0.1,12,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5721649484536082,0.40082644628099173,0.6307692307692307,0.5426356589147286,0.0,0.0,0.020379620379620378,-0.004372888093818417
bull_to_neutral,0.12,1.0,15.0,,11,183,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5737704918032787,0.378099173553719,0.6212121212121212,0.5470085470085471,0.0016055433496704463,-0.022727272727272707,0.010822510822510845,0.0
bull_to_bear,0.12,1.0,15.0,,11,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5670103092783505,0.40082644628099173,0.6212121212121212,0.5390625,-0.005154639175257714,0.0,0.010822510822510845,-0.007946047008547064
bull_to_neutral,0.12,1.0,15.0,0.0,11,183,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5737704918032787,0.378099173553719,0.6212121212121212,0.5470085470085471,0.0016055433496704463,-0.022727272727272707,0.010822510822510845,0.0
bull_to_bear,0.12,1.0,15.0,0.0,11,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5670103092783505,0.40082644628099173,0.6212121212121212,0.5390625,-0.005154639175257714,0.0,0.010822510822510845,-0.007946047008547064
bull_to_neutral,0.12,1.0,15.0,-0.05,11,183,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5737704918032787,0.378099173553719,0.6212121212121212,0.5470085470085471,0.0016055433496704463,-0.022727272727272707,0.010822510822510845,0.0
bull_to_bear,0.12,1.0,15.0,-0.05,11,194,194,0.5721649484536082,0.40082644628099173,0.6103896103896104,0.5470085470085471,0.5670103092783505,0.40082644628099173,0.6212121212121212,0.5390625,-0.005154639175257714,0.0,0.010822510822510845,-0.007946047008547064
