epoch,truth,pred_v22_base,pred_bear_raw,pred_bear_core_a,pred_bear_core_b,pred_bear_core_c,pred_bear_core_a_lite,trigger_bear_raw,trigger_bear_core_a,trigger_bear_core_b,trigger_bear_core_c,trigger_bear_core_a_lite,override_help_class_bear_raw,override_help_class_bear_core_a,override_help_class_bear_core_b,override_help_class_bear_core_c,override_help_class_bear_core_a_lite,override_side_class_bear_raw,override_side_class_bear_core_a,override_side_class_bear_core_b,override_side_class_bear_core_c,override_side_class_bear_core_a_lite,reason_bear_raw,reason_bear_core_a,reason_bear_core_b,reason_bear_core_c,reason_bear_core_a_lite,slow_retention,hinge_torsion,transition_score_v23,ruleb_raw_warning,ruleb_warn_count_3,phase_disagree_count_3,fs_disagree_count_3,fast_alt_3epoch,osc_core_count,osc_core_a,osc_core_b,osc_core_c,fan_width_velocity,fan_energy_total,energy_delta
321502,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,2.9339160359668317,0.2844477455926273,0,0,1,1,2,0,1,0,0,0,8.36993973729841,6.232605581755706,0.4967756894420745
321503,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,2.5571520288140164,0.2833195055818922,0,0,0,0,1,0,0,0,0,0,237.96677978102525,4.474257909616426,-1.75834767213928
321504,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4470164618633134,0.225239756633702,1,0,0,1,2,0,1,0,0,0,-127.05421000707427,2.434147252177354,-2.0401106574390724
321505,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.1754006706669315,0.1042666653991972,0,0,0,1,1,0,0,0,0,0,-39.78616793551191,2.3787432395038195,-0.05540401267353445
321506,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6938748796656,0.623461936188464,1,0,0,1,1,0,0,0,0,0,29.907380096570705,1.480042577997665,-0.8987006615061546
321507,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.0248510393575998,0.4371630445548707,1,1,1,1,1,0,0,0,0,0,65.74709395704849,3.074944244546714,1.594901666549049
321508,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5710214720311342,0.0178983113299649,1,0,1,2,2,0,2,1,1,0,-50.97784448970924,1.0704110511906038,-2.00453319335611
321509,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3978753564224462,0.0514913144418063,1,0,1,3,3,1,3,1,1,1,34.74147269304376,2.10408140891559,1.0336703577249864
321510,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2094294939870451,0.3317713467993562,1,0,0,2,2,1,3,1,1,1,-6.693034875992453,0.7668058442995971,-1.337275564615993
321511,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4307429602085904,0.654566631386804,2,0,0,2,2,0,2,1,1,0,9.024163285488612,3.308251820724763,2.541445976425166
321512,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1684474832400155,0.576471321846689,1,0,0,1,2,0,1,0,0,0,-37.5585518355656,1.2779755198644125,-2.0302763008603506
321513,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2501017092126858,1.0,2,0,0,2,3,0,2,1,1,0,5.988941947609419,1.8580936451016896,0.5801181252372771
321514,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3915627883707202,0.3447383722234419,0,0,0,1,3,0,1,0,0,0,-94.0852485485957,7.389992213555161,5.531898568453471
321515,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7059885148373723,1.0,2,0,0,2,3,0,2,1,1,0,98.4027907004347,2.9830642545257438,-4.406927959029417
321516,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2324590551725123,1.0,2,0,0,2,3,1,3,1,1,1,11.270030564512126,0.6639775934436329,-2.319086661082111
321517,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1730915226253273,0.4014524825483785,0,0,0,2,2,0,2,1,1,0,-31.937904890000937,1.1394384634077142,0.4754608699640812
321518,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.173981503381583,0.2460429236369557,0,0,0,1,1,0,0,0,0,0,48.11590198724298,1.6428313549222366,0.5033928915145225
321519,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6096214493991283,0.709691292788522,2,0,0,1,1,1,1,0,0,0,-55.950682669412345,3.801347794717003,2.1585164397947665
321520,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3800534036763565,0.7048890530880157,2,0,0,2,2,1,3,1,1,1,42.72641899221344,1.7568509873344738,-2.0444968073825294
321521,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7695794346618641,0.4564258247096461,1,0,0,3,3,1,3,1,1,1,-29.050545398989925,3.074043691800398,1.3171927044659242
321522,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0713983660334633,0.1310556247151998,1,0,0,3,3,1,3,1,1,1,16.084933811900555,1.699388927077962,-1.3746547647224359
321523,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3512836821500968,0.481991472993632,1,0,0,3,3,1,3,1,1,1,-58.02461148257135,5.286585835550795,3.5871969084728335
321524,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2698840082284732,0.0965697097831654,1,0,0,3,3,1,3,1,1,1,68.3707617437176,0.8620856744037155,-4.42450016114708
321525,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3505906160007725,0.3818474666158936,1,0,0,2,2,0,2,1,1,0,50.64635186688975,3.3172886296542856,2.45520295525057
321526,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.7937977357942143,1.0,2,1,1,2,2,0,2,1,1,0,-28.84702938325063,2.916407602138861,-0.40088102751542465
321527,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5204465622082353,1.0,2,0,1,2,2,1,3,1,1,1,-42.77840566498344,1.1164005537320918,-1.8000070484067692
321528,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.173933884836515,0.2106588115887848,0,0,1,2,2,1,3,1,1,1,-11.702882443438284,1.4185109906447906,0.3021104369126988
321529,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7809880234417506,0.0983078980063553,0,0,0,1,1,0,0,0,0,0,-31.61876165162539,2.2694484046642174,0.8509374140194268
321529,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6848589886230911,1.0,2,0,0,1,1,0,0,0,0,0,41.90992680082854,1.992784435962676,-0.2766639687015413
321531,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.421485606353599,0.5718000301476707,2,0,0,2,2,1,3,1,1,1,23.439682089476264,1.3669074657918827,-0.6258769701707934
321531,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.8221741081142682,0.286140022171484,1,0,0,2,2,1,3,1,1,1,65.04760888387682,3.723101355597464,2.3561938898055814
321534,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7170340339562244,0.0922882422976657,1,0,0,1,1,0,0,0,0,0,-26.60171992954565,1.858582246120932,-1.864519109476532
321534,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1273581907153129,0.4097909143495563,1,0,0,0,0,0,0,0,0,0,-25.13766603275144,0.886874620373419,-0.971707625747513
321534,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1759280430032959,0.584999008952374,1,0,0,0,0,0,0,0,0,0,-62.090464252542006,2.3152762781410274,1.4284016577676084
321534,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2032081197085062,0.1033383601145796,1,0,0,1,1,1,1,0,0,0,35.06108313269215,1.813906455940014,-0.5013698222010134
321535,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2091041554995172,0.3725564616070229,0,0,0,1,1,0,0,0,0,0,45.94477186138101,1.730588719694424,-0.08331773624558991
321535,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.170171537754868,0.610962899415528,1,0,0,1,1,0,0,0,0,0,-88.19016246519459,2.450629260551068,0.7200405408566439
321537,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.5572189448776044,0.1629887282255445,0,0,0,0,0,0,0,0,0,0,-49.79145719841472,4.118102950060347,1.6674736895092792
321539,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6418528757276363,0.1977815477821324,0,0,0,0,0,0,0,0,0,0,41.13330692850286,3.386789287364081,-0.7313136626962664
321540,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.540219055266789,0.2375614236739597,0,0,0,0,0,0,0,0,0,0,-11.124025151264505,2.204501069980324,-1.182288217383757
321540,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.0599202466801216,1.0,2,1,1,1,1,0,0,0,0,0,38.1189012809773,1.6653007288241497,-0.5392003411561741
321540,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6688625261358538,0.5191945482750357,2,0,1,2,2,0,2,1,1,0,11.63402834603039,0.9329578838005546,-0.7323428450235951
321545,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5062266600398289,0.9043473866056692,1,0,1,2,2,0,2,1,1,0,-11.035985252179673,1.0042474049441807,0.07128952114362619
321545,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2055643866879108,0.4700498450293658,1,0,0,2,2,1,3,1,1,1,45.45944664959097,2.3187358487193706,1.3144884437751898
321545,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1745359662927512,0.2700667150063756,0,0,0,1,2,0,1,0,0,0,-3.781098596184165,0.8444206422027491,-1.4743152065166214
321545,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2352004526183009,0.0515362821252717,1,0,0,1,2,0,1,0,0,0,4.330079447579919,1.0145022256510856,0.17008158344833646
321545,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1153473323083744,0.966155533664676,2,0,0,1,2,0,1,0,0,0,-26.722740353114204,0.8887263938759133,-0.12577583177517226
321545,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0864649167651805,1.0,1,0,0,1,1,1,1,0,0,0,17.031818759351154,1.2280624146351329,0.33933602075921954
321545,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1780852476804284,0.435840260986922,2,0,0,2,2,1,3,1,1,1,1.6036895563447615,1.4177580161176593,0.1896956014825264
321546,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0461230684450129,0.682997433427785,2,0,0,2,2,0,2,1,1,0,-13.09690099832369,0.3106600489245466,-1.1070979671931127
321546,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0760628311982145,0.2908203343332444,0,0,0,2,2,0,2,1,1,0,-9.560259282487095,0.6537605744888424,0.3431005255642958
321549,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7031845594538026,0.255249773418392,1,0,0,1,1,0,0,0,0,0,78.43739559403912,2.679236933279753,2.0254763587909106
321561,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5474980572471395,0.0402929842785809,1,0,0,0,0,0,0,0,0,0,-36.60632302179874,1.341748243847178,-1.337488689432575
321562,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4470167021463567,0.0648555991125274,1,0,0,0,1,0,0,0,0,0,-10.831199871288844,0.842430044149296,-0.49931819969788194
321563,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0799993502096185,0.0376499669110482,1,0,0,1,2,0,1,0,0,0,-23.63109019689728,0.2840506823959003,-0.5583793617533956
321564,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.7341915812376101,0.5154795562046764,1,0,0,1,2,0,1,0,0,0,33.8779404903471,1.1256772837223252,0.8416266013264249
321565,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1496274781857209,0.2218148202999206,1,0,0,1,1,0,0,0,0,0,-8.037798823948833,1.2050729198035697,0.07939563608124445
321566,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2190235431407927,0.1755096638552026,0,0,0,0,0,0,0,0,0,0,-39.9021479574003,1.7495452581479185,0.5444723383443488
321567,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.141362117979952,0.1256903990301226,0,0,0,0,0,0,0,0,0,0,15.703654791461304,0.9538276750281512,-0.7957175831197673
321568,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3590026735819265,1.0,2,0,0,1,1,0,0,0,0,0,13.025479715957772,1.302131766158709,0.3483040911305578
321569,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4306440570944687,0.2737961909236733,0,0,0,1,1,0,0,0,0,0,-40.07919970374496,0.9513986570345878,-0.35073310912412126
321570,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5797852185605734,0.2630896584174289,1,0,0,1,1,0,0,0,0,0,55.75030386519211,1.074701635126985,0.1233029780923971
321571,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1656924000781146,0.5518364938677722,2,0,0,0,0,0,0,0,0,0,-1.8397686956159305,1.9276034602771688,0.8529018251501839
321572,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1951880334509041,1.0,2,0,0,1,1,0,0,0,0,0,-26.66865785926348,0.9506500690640678,-0.976953391213101
321573,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5574769495615328,1.0,2,0,0,2,2,0,2,1,1,0,18.817202779187937,0.7839393468839262,-0.1667107221801416
321574,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4562789494902972,0.2027818497002415,0,0,0,2,2,0,2,1,1,0,-57.21566749640624,1.6978994401979437,0.9139600933140175
321575,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2990093386342778,0.0240127829863744,0,0,0,1,1,0,0,0,0,0,68.94668953830842,1.2721765297483216,-0.42572291044962207
321576,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0904922817207989,1.0,2,0,0,1,0,0,0,0,0,0,-16.245662084882497,1.49125548846132,0.21907895871299843
321577,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.2678927219167235,0.8288150593788326,2,0,0,1,0,0,0,0,0,0,7.076847694435855,0.9552629769823398,-0.5359925114789803
321578,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.1443531766817614,0.4041650608858739,0,0,0,1,1,0,0,0,0,0,-29.332261366856983,0.9609206748446012,0.005657697862261446
321579,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.0490488924060628,0.7983291184491462,2,0,0,1,2,1,2,1,0,1,15.494658434588928,1.2370673985988103,0.2761467237542091
321580,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.561535284967249,0.2294275435192049,1,0,0,1,2,0,1,0,0,0,22.090431917458773,1.1157987798596878,-0.12126861873912254
321581,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5581849261998286,0.0453514399467265,0,0,0,1,1,0,0,0,0,0,-49.77296936012863,1.0277883240723895,-0.08801045578729827
321582,Bull,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.7609408820862882,0.2551422094426722,0,0,0,0,0,0,0,0,0,0,-115.32638526966912,6.393030139470284,5.365241815397894
321583,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.6969354663524427,0.8032962197331854,2,0,0,1,1,0,0,0,0,0,145.04720104680746,2.617450811305389,-3.775579328164895
321584,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5750773348590883,0.0847120109481701,0,0,0,1,1,1,1,0,0,0,-50.868231979213306,1.7425068037864548,-0.8749440075189341
321585,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.907842191576492,0.3011515924433703,0,0,0,1,1,0,0,0,0,0,-28.67305078712525,2.641099144671898,0.8985923408854433
321586,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4169132894094218,0.2782581266617311,0,0,0,0,0,0,0,0,0,0,128.32979497680208,3.894517312754033,1.2534181680821348
321587,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.5436120347821998,0.7465881869710682,2,0,0,1,1,0,0,0,0,0,-65.54794360089,2.865746967645464,-1.028770345108569
321588,Bear,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.3838081553221855,0.0793130209722559,0,0,0,1,1,0,0,0,0,0,-17.358676021933206,1.0850790198910545,-1.7806679477544094
321589,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.221437596324904,0.7361889605254667,2,0,0,2,2,0,2,1,1,0,19.084303693423863,1.4872186839202186,0.4021396640291641
321590,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,1.2178763338142744,0.14104144350587,0,0,0,1,2,0,1,0,0,0,-52.49401524367568,2.7634247633668565,1.2762060794466379
321591,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,0.4845086523691861,0.806797850053715,2,0,0,2,3,1,3,1,1,1,59.774988386707264,2.11265428347906,-0.6507704798877967
