model_id,epoch,next_epoch,timestamp,prediction,confidence,score,reason,truth,start_price,end_price,price_difference,round_current_timestamp,round_next_epoch_time,correct,directional_called,directional_correct,bull_called,bear_called,neutral_called,bull_called_bear_truth,bear_called_bull_truth,neutral_called_bull_truth,neutral_called_bear_truth,bull_called_neutral_truth,bear_called_neutral_truth,regime,run_direction,fan_width,alignment,compression_velocity,flip_score,slope_sum,slope_magnitude,ratio_8_23_to_23_53,s23,s53,fan_width_raw,alignment_raw,compression_velocity_raw,flip_score_raw,slope_sign_s23,slope_sign_s53,slope_disagreement,slope_gap,abs_slope_sum,abs_compression_velocity,abs_flip_score,fan_to_slope_ratio,collapse_flag,weak_bull_exhaustion_flag,weak_bear_exhaustion_flag,possible_flip_zone,possible_run_zone,possible_transition_zone,directional_error_type,truth_direction_group,prediction_direction_group
trend_method_v2_0,320521,320522,2026-03-09T02:14:31.083673,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.425377,Bear,67782.19,67631.24,-150.95,03/09/2026  02:09:57 AM,03/09/2026  02:14:45 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,11.148421053265338,0.0,-10.979842321408796,0.12689514143220593,0.4253765169014514,0.4253765169014514,-0.13896694448056315,0.34580359473693534,0.07957292216451606,11.148421053265338,0.0,-10.979842321408796,0.12689514143220593,1,1,False,0.2662306725724193,0.4253765169014514,10.979842321408796,0.12689514143220593,26.20836038263987,True,True,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320522,320523,2026-03-09T02:19:32.063832,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.179642,Bull,67631.24,67651.44,20.2,03/09/2026  02:14:59 AM,03/09/2026  02:19:46 AM,False,False,False,False,False,True,False,False,True,False,False,False,NOISE,Bull,9.194426282600034,0.0,-1.076419203527621,0.2191693681573573,0.1796416593115282,0.1796416593115282,0.868032936688768,-0.04105447937035933,0.22069613868188753,9.194426282600034,0.0,-1.076419203527621,0.2191693681573573,-1,1,True,0.26175061805224686,0.1796416593115282,1.076419203527621,0.2191693681573573,51.18203827462641,True,True,False,True,False,True,neutral_called_bull_truth,Bull,Neutral
trend_method_v2_0,320523,320524,2026-03-09T02:24:33.099043,Bear,1.0,-0.39373243189220375,regime=RUN|slope_sum=-0.393732,Bear,67651.44,67613.1,-38.34,03/09/2026  02:20:00 AM,03/09/2026  02:24:47 AM,True,True,True,False,True,False,False,False,False,False,False,False,RUN,Bear,27.88062465422263,1.0,2.694075094885193,0.0787096633140685,-0.39373243189220375,0.39373243189220375,0.639893736415375,-0.23807825579751807,-0.15565417609468568,27.88062465422263,1.0,2.694075094885193,0.0787096633140685,-1,-1,False,0.08242407970283239,0.39373243189220375,2.694075094885193,0.0787096633140685,70.81109503790076,False,False,False,True,True,False,correct_bear,Bear,Bear
trend_method_v2_0,320524,320525,2026-03-09T02:29:35.218075,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.716395,Bear,67613.1,67561.9,-51.2,03/09/2026  02:25:01 AM,03/09/2026  02:29:49 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bear,43.839231768331956,0.0,-4.388840421655914,0.15189688371555388,-0.716395327635837,0.716395327635837,0.24388801230047819,-0.3888056129562756,-0.32758971467956144,43.839231768331956,0.0,-4.388840421655914,0.15189688371555388,-1,-1,False,0.06121589827671414,0.716395327635837,4.388840421655914,0.15189688371555388,61.19418996352893,True,False,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320525,320526,2026-03-09T02:34:36.073429,Bear,1.0,-0.7646534033501666,regime=RUN|slope_sum=-0.764653,Bear,67561.9,67525.23,-36.67,03/09/2026  02:30:03 AM,03/09/2026  02:34:50 AM,True,True,True,False,True,False,False,False,False,False,False,False,RUN,Bear,40.92594574592658,1.0,2.451141205514432,0.16317661867513025,-0.7646534033501666,0.7646534033501666,0.45355618829777594,-0.5332056521438062,-0.2314477512063604,40.92594574592658,1.0,2.451141205514432,0.16317661867513025,-1,-1,False,0.3017579009374458,0.7646534033501666,2.451141205514432,0.16317661867513025,53.52221747345691,False,False,False,True,True,False,correct_bear,Bear,Bear
trend_method_v2_0,320526,320527,2026-03-09T02:39:37.103666,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.200037,Bear,67525.23,67471.14,-54.09,03/09/2026  02:35:04 AM,03/09/2026  02:39:51 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bear,24.11484560430108,0.0,-3.4037177946738666,0.12660533736301918,-0.20003710834680533,0.20003710834680533,-0.5467819379868444,0.05307307613475132,-0.25311018448155664,24.11484560430108,0.0,-3.4037177946738666,0.12660533736301918,1,-1,True,0.30618326061630796,0.20003710834680533,3.4037177946738666,0.12660533736301918,120.55186062024579,True,False,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320527,320528,2026-03-09T02:44:37.096930,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.330803,Bear,67471.14,67419.99,-51.15,03/09/2026  02:40:04 AM,03/09/2026  02:44:51 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,5.0165740157535765,0.0,-7.573280267504742,0.15244203662247555,0.33080341060667706,0.33080341060667706,-0.17234182371364312,0.3049047599452024,0.025898650661474676,5.0165740157535765,0.0,-7.573280267504742,0.15244203662247555,1,1,False,0.2790061092837277,0.33080341060667706,7.573280267504742,0.15244203662247555,15.164819511846714,True,True,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320528,320529,2026-03-09T02:49:38.109154,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.646438,Bear,67419.99,67363.63,-56.36,03/09/2026  02:45:04 AM,03/09/2026  02:49:52 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,28.673091017713887,0.0,28.284455927991075,0.03288625193138925,0.6464377912034251,0.6464377912034251,-2.7560609691812634,0.6366380180006672,0.009799773202757933,28.673091017713887,0.0,28.284455927991075,0.03288625193138925,1,1,False,0.6268382447979093,0.6464377912034251,28.284455927991075,0.03288625193138925,44.35553027358646,False,False,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320529,320530,2026-03-09T02:54:39.074526,Neutral,1.0,0.0,regime=NOISE|slope_sum=-0.237951,Bear,67363.63,67354.09,-9.54,03/09/2026  02:50:05 AM,03/09/2026  02:54:53 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bear,7.997942811562098,0.0,-4.094900970143499,0.1983474815641308,-0.23795124541175028,0.23795124541175028,-0.675865456900084,-0.08023812375540729,-0.157713121656343,7.997942811562098,0.0,-4.094900970143499,0.1983474815641308,-1,-1,False,0.0774749979009357,0.23795124541175028,4.094900970143499,0.1983474815641308,33.61168712406811,True,False,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
trend_method_v2_0,320530,320531,2026-03-09T02:59:40.072971,Neutral,1.0,0.0,regime=NOISE|slope_sum=0.013859,Bear,67354.09,67323.45,-30.64,03/09/2026  02:55:06 AM,03/09/2026  02:59:54 AM,False,False,False,False,False,True,False,False,False,True,False,False,NOISE,Bull,4.017328235713649,0.0,-3.3420401368202874,0.016050464113885984,0.013858794512998429,0.013858794512998429,-2.3331680120652276,0.051496694186425884,-0.037637899673427455,4.017328235713649,0.0,-3.3420401368202874,0.016050464113885984,1,-1,True,0.08913459385985334,0.013858794512998429,3.3420401368202874,0.016050464113885984,289.8757342816303,True,False,False,True,False,True,neutral_called_bear_truth,Bear,Neutral
